can_select,chance_of_playing_next_round,chance_of_playing_this_round,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,ep_next,ep_this,event_points,form,in_dreamteam,now_cost,points_per_game,selected_by_percent,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank_type,creativity_rank_type,threat_rank_type,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank_type,form_rank_type,points_per_game_rank_type,selected_rank_type,starts_per_90,clean_sheets_per_90,position_name,age,years_in_team,status_a,status_d,status_i,status_s,status_u,team_name_Arsenal,team_name_Aston Villa,team_name_Bournemouth,team_name_Brentford,team_name_Brighton,team_name_Chelsea,team_name_Crystal Palace,team_name_Everton,team_name_Fulham,team_name_Ipswich,team_name_Leicester,team_name_Liverpool,team_name_Man City,team_name_Man Utd,team_name_Newcastle,team_name_Nott'm Forest,team_name_Southampton,team_name_Spurs,team_name_West Ham,team_name_Wolves
0,100.0,100.0,0,0,-1,1,0,0.0,0.0,1,0.0,0,44,1.6,0.2,39,43811,0,65694,0,0.0,8.9,1433,0,0,3,25,0,0,0,5,0,0,0,120,199.0,128.1,158.0,48.5,17,0.97,0.48,1.45,21.7,0,0,0,0,0,0,0,118,74,51,90,10.0,10.0,10.0,0.06,0.0,0.03,0.09,1.36,1.57,91,171,121,137,1.07,0.19,Defender,27.3,4.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,100.0,0,0,-1,1,0,0.0,0.0,0,0.0,0,44,0.0,0.1,0,14687,0,16742,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,260,261,250,260,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,320,18,263,178,0.0,0.0,Midfielder,26.578193146417448,2.775886524822695,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,1,-1,2,5.2,0.0,2,0.0,0,46,3.3,4.5,127,992798,0,568992,0,0.0,27.6,3420,2,7,8,57,0,0,0,5,0,0,11,549,1023.2,160.5,311.0,149.6,38,2.44,1.57,4.01,56.31,0,0,0,0,0,0,0,1,61,7,10,10.0,10.0,10.0,0.06,0.0,0.04,0.1,1.48,1.5,52,220,26,28,1.0,0.21,Defender,24.2,2.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,100.0,0,0,-1,1,0,3.2,0.0,2,0.0,0,49,3.4,1.2,131,519677,0,410351,0,0.0,26.7,2911,2,10,11,41,0,0,0,2,0,0,10,611,714.8,1006.4,338.0,205.9,34,2.91,7.01,9.92,45.6,0,0,0,0,0,0,0,15,6,65,22,1.0,3.0,10.0,0.09,0.0,0.22,0.31,1.41,1.27,168,187,44,61,1.05,0.34,Midfielder,25.0,2.9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,0.0,0,0,-2,2,0,0.0,0.0,0,0.0,0,48,0.0,0.0,0,512,0,1162,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,329,329,325,329,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,189,153,330,314,0.0,0.0,Midfielder,26.7,6.9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,100.0,0,0,0,0,2,6.2,0.0,3,0.0,0,45,3.7,10.0,138,1835614,0,1826995,0,0.0,30.7,3275,0,2,7,55,0,0,0,1,0,153,12,584,1298.4,30.3,0.0,132.5,37,0.0,0.11,0.11,54.82,0,0,0,0,0,0,0,1,2,68,1,10.0,10.0,10.0,0.0,4.2,0.0,0.0,1.51,1.51,16,66,11,7,1.02,0.19,Goalkeeper,32.1,2.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,100.0,0,0,-2,2,0,0.5,0.0,0,0.0,0,43,0.8,0.0,4,3031,0,8361,0,0.0,0.9,94,0,0,0,3,0,0,0,0,0,0,0,5,13.6,2.1,2.0,1.7,0,0.0,0.01,0.01,2.16,0,0,0,0,0,0,0,178,180,176,177,10.0,10.0,10.0,0.0,0.0,0.01,0.01,2.07,2.87,118,144,182,211,0.0,0.0,Defender,28.0,8.9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,100.0,0,0,-2,2,0,0.0,0.0,0,0.0,0,43,0.0,0.0,0,874,0,3168,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,255,254,250,255,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,130,156,254,241,0.0,0.0,Defender,23.1,3.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,0.0,0,0,-2,2,0,0.0,0.0,0,0.0,0,48,2.3,0.2,73,112872,0,118953,0,0.0,15.2,2251,1,3,6,38,2,0,0,3,0,0,2,384,356.6,284.2,131.0,77.2,27,0.83,2.38,3.21,37.37,0,0,0,0,0,0,0,90,108,137,108,10.0,10.0,10.0,0.03,0.0,0.1,0.13,1.49,1.52,191,155,102,133,1.08,0.24,Midfielder,27.2,4.8,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,100.0,0,0,-2,2,0,1.0,0.0,1,0.0,0,53,1.6,0.1,38,9229,0,22220,0,0.0,7.2,846,0,2,2,17,0,0,0,2,0,0,1,179,157.0,249.5,32.0,43.8,8,0.23,1.75,1.98,16.41,0,0,0,0,0,0,0,157,120,201,157,3.0,10.0,10.0,0.02,0.0,0.19,0.21,1.75,1.81,91,256,175,187,0.85,0.21,Midfielder,29.5,6.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,-1,1,0,0.0,0.0,0,0.0,0,39,1.0,0.3,3,50776,0,51743,0,0.0,0.8,28,0,0,0,0,0,0,0,0,0,0,0,8,5.0,0.8,0.0,0.6,0,0.0,0.0,0.0,0.32,0,0,0,0,0,0,0,187,184,184,187,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.03,0.0,258,29,156,119,0.0,0.0,Defender,20.6,2.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,100.0,0,0,-1,1,0,0.5,0.0,0,0.0,0,44,1.0,0.1,10,10915,0,12728,0,0.0,2.3,53,0,0,0,2,0,0,0,0,0,0,0,30,8.0,4.5,3.0,1.2,0,0.15,0.0,0.15,1.79,0,0,0,0,0,0,0,235,238,236,241,10.0,10.0,10.0,0.25,0.0,0.0,0.25,3.04,3.4,337,35,221,203,0.0,0.0,Midfielder,19.5,1.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,0,0,0,1.5,0.0,2,0.0,0,50,2.5,0.1,94,30934,0,29883,0,0.0,18.8,3092,1,5,8,49,0,0,0,7,0,0,0,460,542.0,462.2,391.0,139.9,36,2.96,4.94,7.9,50.62,0,0,0,0,0,0,0,45,66,57,57,10.0,4.0,10.0,0.09,0.0,0.14,0.23,1.47,1.43,134,216,89,170,1.05,0.23,Midfielder,24.4,3.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,100.0,0,0,13,-13,6,4.5,0.0,8,0.0,1,83,6.2,46.7,236,10656539,0,6074146,0,0.0,28.4,3415,20,9,9,55,0,0,1,3,0,0,29,948,1236.8,1107.5,1060.0,340.8,38,12.52,9.24,21.75,55.4,0,0,0,0,0,0,0,2,5,4,2,2.0,2.0,2.0,0.33,0.0,0.24,0.57,1.46,1.45,8,340,2,2,1.0,0.24,Midfielder,25.9,6.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,0.0,0,0,-3,3,0,0.0,0.0,0,0.0,0,42,1.3,0.3,9,31324,0,91112,0,0.0,2.1,180,0,0,1,4,0,0,0,2,0,0,0,30,36.8,3.0,6.0,4.6,2,0.0,0.02,0.02,2.71,0,0,0,0,0,0,0,168,174,164,170,10.0,10.0,10.0,0.0,0.0,0.01,0.01,1.36,2.0,137,113,144,120,1.0,0.5,Defender,35.8,3.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,100.0,0,0,-2,2,1,3.2,0.0,8,0.0,0,48,3.1,0.2,107,68895,0,64300,0,0.0,22.3,2820,5,5,6,45,0,0,0,8,1,0,7,580,735.4,333.0,409.0,147.9,34,4.23,1.38,5.61,44.54,0,0,0,0,0,0,0,11,88,52,53,10.0,10.0,10.0,0.14,0.0,0.04,0.18,1.42,1.44,183,147,60,116,1.09,0.19,Midfielder,31.4,6.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,-1,1,0,0.0,0.0,0,0.0,0,49,1.0,0.0,2,648,0,3965,0,0.0,0.4,23,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.5,0.0,0.0,0,0.0,0.02,0.02,0.69,0,0,0,0,0,0,0,332,247,329,332,10.0,10.0,10.0,0.0,0.0,0.08,0.08,2.7,0.0,167,186,240,282,0.0,0.0,Midfielder,26.578193146417448,2.775886524822695,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,45,0.0,0.0,0,913,0,4730,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,276,276,267,276,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,243,47,277,281,0.0,0.0,Midfielder,26.578193146417448,2.775886524822695,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,100.0,0,0,-1,1,0,0.0,0.0,0,0.0,0,44,2.1,0.3,47,187732,0,211708,0,0.0,10.7,1912,2,0,2,35,1,0,0,2,0,0,0,233,540.2,101.2,193.0,83.6,21,1.08,0.64,1.72,34.33,0,0,0,0,0,0,0,45,90,33,58,10.0,10.0,10.0,0.05,0.0,0.03,0.08,1.62,1.65,98,178,86,124,0.99,0.09,Defender,32.1,6.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,-2,2,0,0.0,0.0,0,0.0,0,43,1.9,0.1,36,18746,0,24856,0,0.0,8.4,1100,0,2,2,20,0,0,0,2,0,0,0,125,214.4,185.8,78.0,48.0,11,0.2,2.09,2.29,21.52,0,0,0,0,0,0,0,107,51,90,92,10.0,10.0,10.0,0.02,0.0,0.17,0.19,1.76,1.64,124,150,101,180,0.9,0.16,Defender,26.578193146417448,5.7,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,100.0,0,0,-2,2,4,8.8,0.0,2,0.0,0,53,3.9,3.3,149,707168,0,354286,0,0.0,28.1,2281,11,4,10,34,0,0,0,3,0,0,12,498,630.8,312.7,892.0,183.3,26,8.45,1.75,10.2,30.66,0,0,0,0,0,0,0,27,96,10,36,10.0,10.0,10.0,0.33,0.0,0.07,0.4,1.21,1.34,94,259,25,33,1.03,0.39,Midfielder,23.6,2.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,100.0,0,0,-1,1,0,0.8,0.0,1,0.0,0,59,1.1,0.0,9,4919,0,6322,0,0.0,1.5,167,0,0,0,4,0,0,0,0,0,0,0,32,18.2,30.6,12.0,5.8,1,0.13,0.04,0.17,3.54,0,0,0,0,0,0,0,48,46,56,50,10.0,10.0,10.0,0.07,0.0,0.02,0.09,1.91,2.16,25,65,49,80,0.54,0.0,Forward,24.1,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,-2,2,0,0.0,0.0,0,0.0,0,73,0.0,1.1,0,43376,0,805864,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,87,87,87,87,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8,79,87,30,0.0,0.0,Forward,26.578193146417448,2.775886524822695,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,-1,1,0,0.0,0.0,0,0.0,0,39,1.0,2.9,2,477163,0,564324,0,0.0,0.5,144,0,0,0,2,0,0,0,0,0,3,0,14,21.4,0.1,0.0,2.1,1,0.0,0.0,0.0,1.49,0,0,0,0,0,0,0,41,22,22,41,10.0,10.0,10.0,0.0,1.88,0.0,0.0,0.93,1.25,80,20,42,16,0.62,0.0,Goalkeeper,23.8,1.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,100.0,0,0,9,-9,5,6.2,0.0,1,0.0,0,69,5.3,24.2,185,6186462,0,3862721,0,0.0,26.8,2921,18,6,9,45,0,0,0,5,0,0,32,739,849.4,400.0,1181.0,242.4,34,18.58,2.2,20.77,45.12,0,0,0,0,0,0,0,4,6,3,4,10.0,10.0,4.0,0.57,0.0,0.07,0.64,1.39,1.39,16,72,5,4,1.05,0.28,Forward,28.9,3.9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,-2,2,0,2.0,0.0,2,0.0,0,43,1.4,2.3,43,602607,0,665058,0,0.0,10.0,1435,0,0,3,25,0,0,0,6,0,0,0,255,259.6,196.1,89.0,54.4,15,0.62,0.91,1.53,26.43,0,0,0,0,0,0,0,122,141,160,149,10.0,10.0,10.0,0.04,0.0,0.06,0.1,1.66,1.57,345,8,187,43,0.94,0.19,Midfielder,21.4,2.7,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,45,0.0,0.0,0,0,0,4144,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,259,258,256,259,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,54,188,258,242,0.0,0.0,Defender,26.578193146417448,2.775886524822695,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,0.0,0,0,-5,5,0,0.0,0.0,0,0.0,0,45,1.8,0.4,35,187015,0,293210,0,0.0,7.8,443,2,1,0,14,0,0,0,1,0,0,1,127,142.2,71.5,154.0,36.3,3,2.49,0.54,3.03,11.46,0,0,0,0,0,0,0,163,192,128,168,4.0,10.0,10.0,0.51,0.0,0.11,0.62,2.33,2.84,236,40,151,89,0.61,0.0,Midfielder,22.9,0.9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,100.0,0,0,1,-1,1,3.2,0.0,2,0.0,0,41,2.0,1.5,62,674947,0,577807,0,0.0,15.1,2584,0,1,5,49,0,0,0,3,0,0,1,266,587.4,108.3,226.0,92.3,29,2.09,0.52,2.61,44.61,0,0,0,0,0,0,0,38,87,24,44,10.0,10.0,10.0,0.07,0.0,0.02,0.09,1.55,1.71,162,111,93,62,1.01,0.17,Defender,23.6,0.9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,-1,1,0,0.0,0.0,0,0.0,0,44,1.0,0.0,1,9155,0,10397,0,0.0,0.2,3,0,0,0,0,0,0,0,0,0,0,0,5,2.6,0.1,0.0,0.3,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,247,255,257,249,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,334,32,220,213,0.0,0.0,Midfielder,26.578193146417448,1.5,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,100.0,0,0,-1,1,0,0.2,0.0,0,0.0,0,49,1.0,0.0,3,591,0,567,0,0.0,0.6,11,0,0,0,2,0,0,0,0,0,0,0,11,10.0,0.3,2.0,1.2,0,0.0,0.0,0.0,0.35,0,0,0,0,0,0,0,231,252,240,242,10.0,10.0,10.0,0.0,0.0,0.0,0.0,2.86,16.36,178,197,242,318,0.0,0.0,Midfielder,19.7,0.9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,40,1.0,0.0,1,5922,0,6248,0,0.0,0.2,4,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0.0,0.0,0.0,0.14,0,0,0,0,0,0,0,195,188,207,194,10.0,10.0,10.0,0.0,0.0,0.0,0.0,3.15,0.0,190,60,161,208,0.0,0.0,Defender,26.578193146417448,0.9,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,45,0.0,0.0,0,2806,0,2649,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,322,322,314,322,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,302,106,323,298,0.0,0.0,Midfielder,26.578193146417448,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,45,1.0,0.0,8,2058,0,1510,0,0.0,1.8,112,0,0,0,1,0,0,0,0,0,0,0,32,27.8,15.8,10.0,5.4,0,0.12,0.04,0.16,1.89,0,0,0,0,0,0,0,213,226,221,223,10.0,10.0,10.0,0.1,0.0,0.03,0.13,1.52,0.8,234,38,222,292,0.0,0.0,Midfielder,24.2,5.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,40,0.0,0.0,0,3902,0,2289,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,250,249,242,250,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,234,104,249,215,0.0,0.0,Defender,19.8,1.4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,0,0,0,10.2,0.0,4,0.0,0,8,0.0,15.1,116,50312,0,45259,0,0.0,145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,4,4,1,2,5,26,8,8,8,8,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13,8,8,4,0.0,0.0,Manager,51.8,6.8,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,100.0,0,0,0,0,0,4.5,0.0,2,0.0,0,45,2.2,0.1,27,21242,0,7111,0,0.0,6.0,523,0,1,2,5,0,0,0,2,0,0,0,115,105.2,105.2,30.0,24.2,6,0.19,0.7,0.89,6.66,0,0,0,0,0,0,0,140,89,129,129,10.0,10.0,10.0,0.03,0.0,0.12,0.15,1.15,0.86,80,214,82,150,1.03,0.34,Defender,21.0,0.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,40,0.0,0.0,0,851,0,466,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,72,61,42,72,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,57,40,72,78,0.0,0.0,Goalkeeper,19.2,0.9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,45,0.0,0.0,0,4396,0,2127,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,65,64,65,65,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,72,13,69,81,0.0,0.0,Forward,19.5,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,40,0.0,0.0,0,408,0,193,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,248,247,239,248,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,230,100,247,255,0.0,0.0,Defender,20.1,1.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,100.0,0,0,-4,4,0,2.8,0.0,1,0.0,0,51,2.1,0.3,60,120944,0,158626,0,0.0,11.8,1081,2,3,2,23,0,0,0,0,0,0,0,207,212.4,261.9,337.0,80.9,12,2.47,2.73,5.2,18.94,0,0,0,0,0,0,0,138,115,66,102,10.0,10.0,10.0,0.21,0.0,0.23,0.44,1.58,1.91,115,242,124,94,1.0,0.17,Midfielder,23.5,3.1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,45,0.0,0.0,0,0,0,543,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,283,283,274,283,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,251,55,284,335,0.0,0.0,Midfielder,26.578193146417448,2.775886524822695,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,100.0,0,0,0,0,2,4.2,0.0,2,0.0,0,50,2.6,0.2,87,70991,0,63444,0,0.0,17.4,2660,3,1,8,40,0,0,0,6,1,0,7,490,515.4,343.7,193.0,105.2,31,3.1,1.21,4.31,39.54,0,0,0,0,0,0,0,52,85,117,81,10.0,10.0,10.0,0.1,0.0,0.04,0.14,1.34,1.35,147,229,83,129,1.05,0.27,Midfielder,21.5,1.9,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,40,0.0,1.9,0,34254,0,2012896,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,230,229,220,230,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,206,76,229,54,0.0,0.0,Defender,26.578193146417448,2.775886524822695,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,45,0.0,0.0,0,1560,0,13783,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,300,300,291,300,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,275,79,301,260,0.0,0.0,Midfielder,26.578193146417448,2.775886524822695,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,-1,1,0,0.0,0.0,0,0.0,0,49,0.0,0.0,0,380,0,2993,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,330,331,327,330,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,156,175,331,293,0.0,0.0,Midfielder,26.578193146417448,2.775886524822695,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,100.0,0,0,-3,3,0,0.8,0.0,0,0.0,0,42,1.8,2.3,44,764625,0,1018224,0,0.0,10.5,2081,0,1,4,42,1,0,0,5,0,0,0,223,425.4,115.7,128.0,66.9,23,0.81,1.02,1.83,35.69,0,0,0,0,0,0,0,63,79,65,78,10.0,4.0,10.0,0.04,0.0,0.04,0.08,1.54,1.82,139,115,106,50,0.99,0.17,Defender,33.7,16.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,100.0,0,0,-1,1,1,2.8,0.0,0,0.0,0,49,2.1,1.3,63,528145,0,429681,0,0.0,12.9,2399,1,1,3,44,0,0,0,5,0,0,7,313,504.4,530.1,173.0,120.8,26,1.09,2.43,3.52,39.85,0,0,0,0,0,0,0,51,13,42,21,2.0,2.0,10.0,0.04,0.0,0.09,0.13,1.49,1.65,30,237,89,70,0.98,0.11,Defender,27.5,3.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,50,1.5,0.0,3,2640,0,16637,0,0.0,0.6,97,0,0,0,1,0,0,0,0,0,0,0,21,11.4,11.9,2.0,2.5,1,0.08,0.04,0.12,1.32,0,0,0,0,0,0,0,230,231,241,234,10.0,10.0,10.0,0.07,0.0,0.04,0.11,1.22,0.93,133,215,183,235,0.93,0.0,Midfielder,26.578193146417448,2.775886524822695,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
